,open,high,low,close,volume
2006-03-02,1499.3822574774124,1534.413034753384,1481.7319068209106,1516.5604665421977,66072393
2006-03-03,1514.4132870492797,1535.5245290136318,1496.9765315044,1518.0459474938407,25818968
2006-03-06,1517.2482242227554,1526.6470299662649,1512.0914270534097,1521.4758639676652,46388023
2006-03-07,1516.619635658391,1552.2999547780796,1510.8272129265727,1546.393815572795,41156019
2006-03-08,1544.1081568801985,1555.6196248976512,1526.4671517221605,1537.9325802490753,52637363
2006-03-09,1539.939060409409,1554.4001582233946,1534.4473409305303,1548.8765658775087,65123107
2006-03-10,1553.2980055397065,1562.5491513668078,1537.6949150702521,1546.9080032660047,38676202
2006-03-13,1545.610349314534,1551.7678349504192,1537.8579838013973,1544.0090902553231,39410459
2006-03-14,1546.3451400467957,1579.4793282494786,1532.6438980763603,1565.6074147518402,70244844
2006-03-15,1559.614081474256,1602.5514750703328,1540.9065818142117,1583.5567837897788,28425113
2006-03-16,1585.645340762667,1621.2473153298715,1565.8765648222793,1601.2835722761288,34421875
2006-03-17,1598.7088734972076,1638.958266732072,1588.713088031225,1628.7744986111347,50146133
2006-03-20,1629.7756920166426,1645.7321188735095,1615.9386904347991,1631.8772745900387,78404646
2006-03-21,1631.0686715079385,1664.9774517844528,1613.0246863882812,1646.7598799018863,30803725
2006-03-22,1651.1086895342312,1657.1758877489149,1636.6623047923879,1642.6985991144911,122348374
2006-03-23,1639.8257306854034,1665.7220432184981,1624.4185117166105,1650.2171897980934,25449386
2006-03-24,1652.2885631994177,1663.1745616714652,1638.4706614226272,1649.3372151249507,108544737
2006-03-27,1648.4152110027105,1660.0735210151895,1640.8960283122474,1652.5355435858578,91087272
2006-03-28,1652.0123327275471,1676.7474479604716,1641.2287624435141,1665.8733990643284,24458363
2006-03-29,1665.2608444444716,1670.6889334717373,1646.1972189397895,1651.5807161817127,22107597
2006-03-30,1648.7873213985606,1710.217084277289,1633.1995681970245,1694.1999963999242,71661603
2006-03-31,1694.1522234639476,1702.6694495648517,1668.9125158291922,1677.3452460834776,41401719
2006-04-03,1677.1350806883743,1686.5506117063867,1644.2959178896638,1653.5792048912112,30221375
2006-04-04,1654.3770246075078,1683.0875264553429,1648.2379408667857,1676.8649940656076,123701772
2006-04-05,1677.1484015068693,1714.3089319510786,1658.4539139960143,1695.4108800586246,27524369
2006-04-06,1698.1167373419048,1723.180062103652,1685.4921856025937,1710.4637174470847,34763003
2006-04-07,1713.6229734080823,1739.73792838299,1699.5344756351774,1725.5513617378617,36885696
2006-04-10,1721.9255527305547,1741.5921255637056,1707.8155319729187,1727.4369426755675,12333246
2006-04-11,1730.4384421001698,1741.867868861618,1699.101341192697,1710.3984048882085,52337173
2006-04-12,1706.3401890230296,1720.054364234584,1698.789123227459,1712.476144998225,31697687
2006-04-13,1714.4895233684902,1731.5509700851042,1683.1616331492394,1700.0796828235846,74985222
2006-04-14,1702.1868934566469,1727.329836345302,1695.7686911267713,1720.8412964202873,80050234
2006-04-17,1714.2631503448504,1726.313152202647,1708.1968223593722,1720.22572423096,56141961
2006-04-18,1720.545614814359,1737.065348154583,1688.2353644879431,1704.602016156843,56460784
2006-04-19,1703.004817318052,1710.8188338799876,1690.8306379377077,1698.6245562402262,54261641
2006-04-20,1696.0468416411243,1717.6389775087337,1686.6037149766862,1708.1285830005174,35227284
2006-04-21,1712.743441955477,1725.1647278358091,1686.1266194206326,1698.444203294624,36767306
2006-04-24,1696.2237282001636,1708.0862911780102,1670.8686559617054,1682.6361943426084,96895829
2006-04-25,1679.9225163281747,1704.3069819934499,1663.819129769386,1688.1249684409645,72214707
2006-04-26,1688.3805334773792,1709.5279079347029,1673.6336811036792,1694.7256354232807,55426981
2006-04-27,1697.0494084601512,1712.227753241446,1671.0438070934877,1686.1244393705142,67495144
2006-04-28,1685.6467650851664,1701.8973157235234,1661.3632173705437,1677.535571697782,48495996
2006-05-01,1681.4488278580634,1692.2627005100956,1672.3250725129928,1683.1298238667346,54844197
2006-05-02,1684.917225811533,1694.5605683711167,1646.2578247476165,1655.7341428017248,67308158
2006-05-03,1648.5210650970917,1659.8628528985437,1616.7705224210347,1627.970925726427,17723343
2006-05-04,1626.2470120809828,1635.3127240134222,1604.9255276936276,1613.922535330157,78656672
2006-05-05,1612.1089960792751,1632.017540560944,1590.4970854374947,1610.3843313817006,75883033
2006-05-08,1611.9282421186583,1634.7311039325239,1594.7764886058637,1617.5198527787823,33841195
2006-05-09,1609.0284653815872,1654.9277082883834,1602.3565534145084,1648.0938100382025,93137254
2006-05-10,1656.4958242835326,1672.3004880133906,1652.2619177642366,1668.037082712036,16500086
2006-05-11,1669.8086251483785,1674.6975454145627,1662.2923028178093,1667.1735079015962,59650322
2006-05-12,1667.6699148284615,1676.3252806239163,1659.4305672952555,1668.083887801553,51008359
2006-05-15,1672.0257959417636,1678.116840213324,1643.491552166875,1649.5005388898828,42832084
2006-05-16,1657.2322561360547,1670.2139880506625,1636.6083230416823,1649.5297180395662,50486535
2006-05-17,1652.40236297383,1670.7109022158138,1626.9147285265296,1645.142832517869,66912666
2006-05-18,1648.2646986479879,1668.9351975382801,1632.000443092844,1652.6278882005872,20271964
2006-05-19,1653.0598521588663,1660.7566486486912,1630.3584828567,1637.9850898871496,82475831
2006-05-22,1637.5214557394493,1659.516101792851,1626.8890411100704,1648.8103882089345,40726795
2006-05-23,1647.241395267459,1694.0576755617146,1634.7570481157247,1681.3150858818403,83075466
2006-05-24,1678.5371767732452,1699.9409525678873,1660.741227439007,1682.1071541249407,68977602
2006-05-25,1679.7958914607623,1710.0518469718477,1661.5008715187732,1691.6279614000553,40305499
2006-05-26,1687.058684934619,1727.3453317832182,1667.4935564328016,1707.5426470220684,48055659
2006-05-29,1707.283539546596,1720.246008733221,1688.5791193257287,1701.4976594928457,49488152
2006-05-30,1695.7647436134973,1723.2621099340818,1679.7520653805923,1707.141999150305,111625910
2006-05-31,1707.7938423837002,1715.2327734876903,1701.6150379220458,1709.0494263186977,28269970
2006-06-01,1708.9252447090325,1726.4807832799775,1694.9925658550533,1712.5188065133386,40164622
2006-06-02,1713.0220654369944,1721.564766171762,1689.7678603008123,1698.2368282688112,22667427
2006-06-05,1696.4634221459917,1710.969170116171,1684.8983445489223,1699.384181211382,53195676
2006-06-06,1709.841716893144,1726.1221219913555,1694.7258525037098,1710.9960526904379,36608062
2006-06-07,1715.6503585632577,1751.8755371242721,1706.952252502604,1743.0385766492934,38897782
2006-06-08,1738.700005473439,1771.6054210502182,1733.4459138569869,1766.2680230040578,105042833
2006-06-09,1767.0906379168584,1819.8752502637362,1762.4920698035694,1815.1516112261766,33126654
2006-06-12,1812.9443645662004,1817.8784655284842,1797.5066803539153,1802.4121167995952,46166848
2006-06-13,1798.7550956962652,1826.902094859897,1794.1080166280183,1822.194460254838,39754492
2006-06-14,1817.3107164461496,1835.256922608318,1810.761945386068,1828.6672277853768,41021971
2006-06-15,1830.2479887807633,1888.3912695034037,1821.2891314270346,1879.19283266251,199920104
2006-06-16,1876.6319429543887,1885.4750364116073,1856.2942371500872,1865.0829090749855,21000267
2006-06-19,1868.6930606277203,1891.8049927572401,1824.3192757307452,1847.1649489077208,68996603
2006-06-20,1850.8363082547778,1861.1270711260981,1824.308554437839,1834.5085338868287,168293536
2006-06-21,1839.549449215829,1846.492291157343,1782.4070935608745,1789.1597543211844,85761131
2006-06-22,1786.1096421272327,1800.3192614377656,1762.966800894994,1777.1047809024687,51187434
2006-06-23,1778.7943299013436,1798.5026142956738,1742.2832767694144,1761.8033078683823,27816763
2006-06-26,1764.0318277302936,1782.0208675876265,1747.6605473032052,1765.6347114320165,96005950
2006-06-27,1763.9602605412824,1784.192423798599,1754.3275894989995,1774.5021851939377,79893619
2006-06-28,1771.7631631442077,1831.5596318928965,1757.3832469988972,1816.8140752646825,23270274
2006-06-29,1822.662474864705,1859.0583228697994,1805.0764070864639,1841.2925021602023,42601198
2006-06-30,1842.1302750607176,1860.148234036353,1813.3662054746696,1831.2780180368306,27357098
2006-07-03,1833.6072855609482,1850.4130014522543,1795.983510387992,1812.596655777634,11968317
2006-07-04,1809.6164713179653,1844.2939836585942,1789.334101258977,1823.852059641646,27040730
2006-07-05,1819.404470670535,1839.7837194558724,1777.0474316035663,1797.1777173113144,52706701
2006-07-06,1795.1309124196239,1852.458245155648,1780.2504159973612,1837.2287840844233,66832039
2006-07-07,1836.7730727589133,1879.6568280114764,1824.2856540376422,1866.964153306201,42534032
2006-07-10,1862.9904320982826,1879.6003014000908,1842.8819747755888,1859.46037110214,99393398
2006-07-11,1859.423759039047,1879.2863467894358,1803.244888316003,1822.715352461822,83658493
2006-07-12,1816.5600238038141,1856.9384171288627,1811.9159498672561,1852.2032206094386,46964133
2006-07-13,1848.0541097231708,1875.6350274152019,1825.101332955433,1852.6254744344783,44067460
2006-07-14,1855.111368973763,1890.0222402749926,1847.0807073877047,1881.8757174909986,60545358
2006-07-17,1884.1482349281232,1897.7187934785231,1835.8187664835682,1849.137158108305,49555824
2006-07-18,1847.6878903317527,1868.419497868366,1815.145111277469,1835.7426901157721,24512445
2006-07-19,1832.0059833344746,1845.3846100714459,1823.303214800729,1836.6597343403512,43134882
2006-07-20,1832.885752872339,1852.579452109117,1819.5644267609123,1839.2121460740552,69742270
2006-07-21,1837.8391070906973,1844.8703520148274,1823.89220309613,1830.896888328366,96485538
2006-07-24,1833.2569821300128,1857.5968339474375,1821.431075354766,1845.6907200723638,80810342
2006-07-25,1849.1172289892866,1857.0154642749858,1816.595264060048,1824.3878714921343,59096656
2006-07-26,1822.5761385400858,1833.7599714686496,1810.4950733736887,1821.6733666433863,103617768
2006-07-27,1817.4707937813037,1837.0111856766323,1806.1395137314184,1825.6290418692022,61805900
2006-07-28,1826.6070081171397,1861.4605057065507,1803.8991633514713,1838.6035237626086,47834540
2006-07-31,1835.5752151647396,1879.6227332837782,1812.725735723698,1856.5126222710787,104729285
2006-08-01,1854.5883371399366,1861.353620919463,1827.2904280948183,1833.9805374487373,71675739
2006-08-02,1838.8415985619529,1856.78811846522,1783.2922139041316,1800.8681245566809,95873014
2006-08-03,1803.847176177947,1834.006425285471,1798.4041488636913,1828.4890422542242,27611147
2006-08-04,1829.0667508520428,1843.814995650578,1823.941851860968,1838.6632081523924,32521086
2006-08-07,1833.9859468102006,1840.5027204949065,1817.7050175324673,1824.1869721388778,33225593
2006-08-08,1824.9582258675478,1881.810934783338,1802.7761203857413,1859.2124738306245,54757334
2006-08-09,1863.1638852115027,1887.2680522134538,1840.9761456649803,1865.0577592118184,124486561
2006-08-10,1863.656602245904,1901.8555100753488,1855.383312114037,1893.4499589445008,28291165
2006-08-11,1898.56649278093,1906.3823658038013,1890.121225450613,1897.9344967205423,78626241
2006-08-14,1902.8415884814412,1956.792795499466,1893.5074828491224,1947.240895687133,27405363
2006-08-15,1953.7202729076273,2008.0944023529444,1938.7636260857464,1992.8382887367418,144139662
2006-08-16,1994.0548891165927,2010.4002494080098,1974.4676631077327,1990.7862300493705,22504092
2006-08-17,1993.1249726646088,2025.1460863512816,1983.7255262330746,2015.6404583683368,72397601
2006-08-18,2021.3414445964775,2054.6751743630753,2000.9941609900627,2034.1984690189538,77649935
2006-08-21,2036.0186451426218,2082.072154760359,2024.6260382840974,2070.4866809152377,68171425
2006-08-22,2068.4110838268375,2092.655578081094,2026.0703957438268,2050.100263132767,32246135
2006-08-23,2048.2611475583826,2086.4267950129606,2029.6890986459396,2067.678682898554,29484103
2006-08-24,2068.66519288379,2111.0693526482664,2054.466884626289,2096.6787728500994,94464425
2006-08-25,2091.2669873731916,2113.014323762535,2034.586314342022,2055.9665573226166,84455631
2006-08-28,2055.3774862445625,2077.327163040639,2004.9717644764976,2026.6142747298875,83881359
2006-08-29,2031.0588308153262,2042.036330194979,1967.093983420525,1977.7835396511007,89122248
2006-08-30,1969.1158880550372,1982.1938739703764,1957.5037252781897,1970.5731176983847,23196053
2006-08-31,1976.620736057156,2012.4282748724581,1953.1789005682178,1988.8415065263155,22851973
2006-09-01,1993.3059553903395,2035.9872254447798,1985.0388975731967,2027.5780272808097,35743237
2006-09-04,2025.7136100152516,2038.9049141477524,2019.7954792571172,2032.9655966803377,39338445
2006-09-05,2035.1749863975679,2089.631143272269,2020.8462285814176,2075.021841551515,37297335
2006-09-06,2075.034904755679,2096.8478771079817,2023.17189345638,2044.6656208900542,57441784
2006-09-07,2049.6954589307993,2070.636543711195,1982.95384913247,2003.4221745243424,87326000
2006-09-08,2007.3596329218556,2030.8363186613087,1978.2391401364084,2001.6490387276676,43164802
2006-09-11,1996.0441382932477,2028.1770181919615,1980.4111073410356,2012.4157645541065,33260296
2006-09-12,2014.7793968316773,2021.8324277099862,2006.7268736338801,2013.77639335135,75074770
2006-09-13,2012.9482163163855,2029.8305910657243,1949.5800562846723,1966.069262416368,43425236
2006-09-14,1966.3949715580131,1986.617291206378,1942.9954600574952,1963.1847660936528,52756418
2006-09-15,1960.3256941274901,1967.0560434843044,1927.4575482685007,1934.0978500612953,42342291
2006-09-18,1940.8599863552934,1958.048621225093,1932.656797978021,1949.8076150329916,59264364
2006-09-19,1953.8634559460938,1965.9072555314353,1948.7386545694137,1960.7643537442948,30116432
2006-09-20,1957.8633198878026,1974.380884288079,1924.495171392651,1940.8693658614338,71891577
2006-09-21,1935.6887561768222,1957.692395989314,1907.5643745053178,1929.4976377453531,49187260
2006-09-22,1928.0093288845237,1945.7598035046617,1888.543738263694,1906.092432054714,34119357
2006-09-25,1907.748836465559,1931.2530669013654,1881.550187826555,1905.0208078562941,65201957
2006-09-26,1905.9360021180667,1934.5059443097268,1899.9697810363286,1928.4691867770262,34103071
2006-09-27,1933.302442856035,1955.5934410014256,1886.4796832402867,1908.4845305879137,34865113
2006-09-28,1911.4996297282908,1941.0356355444248,1891.1599683548382,1920.5991490713384,27423067
2006-09-29,1924.3234559629925,1935.1812878902465,1899.7686095545453,1910.5487186947926,21332504
2006-10-02,1911.7976650284618,1935.1890170774898,1870.3076689773802,1893.47483635251,65311340
2006-10-03,1888.213631980848,1901.884875778571,1878.0562180883046,1891.708660806664,89553062
2006-10-04,1890.9682515941086,1912.512142210612,1848.4592619096147,1869.7615434990225,39913840
2006-10-05,1873.7257735557007,1894.912901078454,1836.7757677037037,1857.7826182244078,33541609
2006-10-06,1857.5911814223014,1876.3093404472484,1813.6838426473996,1832.1455973059087,20203899
2006-10-09,1833.9890669137505,1891.3132719636426,1819.0701073614514,1876.0521417174375,16866804
2006-10-10,1874.8561647984648,1887.5318977728157,1867.9191454373486,1880.573723288077,71908054
2006-10-11,1876.70044908348,1891.3757161364817,1851.9703148339502,1866.5663359869955,18634582
2006-10-12,1866.1058762316109,1883.5233165143857,1854.7824156480806,1872.1631009182602,28220713
2006-10-13,1873.3202753568178,1892.8443383521392,1851.9134462213171,1871.4176800442187,57612448
2006-10-16,1868.9635488626427,1887.8051162575068,1849.08747699167,1867.9185090348103,52293738
2006-10-17,1867.0379302406996,1904.9207902946034,1845.3688545049354,1883.0656943242336,58813663
2006-10-18,1879.527552320109,1907.5884484996964,1874.549996450351,1902.5499224497285,50173285
2006-10-19,1906.808761111956,1927.0038340395565,1872.9153291766952,1892.9637693511884,41827732
2006-10-20,1891.8489811896063,1914.3328884334703,1858.6037629650507,1880.958237857105,28306463
2006-10-23,1886.4233828775002,1906.0289895678275,1856.1699897386015,1875.6637717420758,36413925
2006-10-24,1881.3986056608521,1888.551578927653,1818.8227061933226,1825.7641603813913,43271709
2006-10-25,1825.4682187459264,1831.515613520143,1785.9488357182922,1791.8849762273164,19430657
2006-10-26,1788.2709279610224,1826.2028811327793,1783.4274812777749,1821.2700578769768,33745765
